id,oid,vid,qty
23890,9617,1867,1
23891,4789,1167,1
23892,12846,664,1
23893,7524,3303,1
23894,9468,480,1
23895,11722,3113,1
23896,7825,706,1
23897,8040,2769,1
23898,289,343,1
23899,2739,2521,1
23900,3618,199,1
23901,316,2938,1
23902,8823,1872,1
23903,2012,3185,1
23904,1928,1156,1
23905,2891,2958,1
23906,409,4013,1
23907,12599,3645,1
23908,1862,1336,1
23909,7650,742,1
23910,12744,3884,1
23911,7644,2927,1
23912,5657,3469,1
23913,727,116,1
23914,1124,4057,1
23915,12754,3160,1
23916,3960,1550,1
23917,11893,3899,1
23918,14475,270,1
23919,6083,1336,1
23920,1563,4521,1
23921,3062,4722,1
23922,5272,126,1
23923,3172,2986,1
23924,10053,565,1
23925,4262,4376,1
23926,13397,2515,1
23927,3202,2747,1
23928,490,2514,1
23929,14334,782,1
23930,1880,4988,1
23931,2021,178,1
23932,5697,253,1
23933,4567,2362,1
23934,9529,699,1
23935,2312,3215,1
23936,6722,1051,1
23937,13002,4120,1
23938,7898,1088,1
23939,10942,2117,1
23940,279,2674,1
23941,9190,2296,1
23942,6533,3385,1
23943,12110,2881,1
23944,2159,3917,1
23945,7881,1045,1
23946,10657,2316,1
23947,14168,3402,1
23948,5670,2398,1
23949,493,4082,1
23950,3397,3201,1
23951,8774,2785,1
23952,1414,1324,1
23953,6237,4036,1
23954,4835,1082,1
23955,7747,3304,1
23956,298,1157,1
23957,5412,2988,1
23958,102,195,1
23959,422,1981,1
23960,4580,3162,1
23961,6036,1708,1
23962,6820,1644,1
23963,11448,3805,1
23964,182,2519,1
23965,14356,3087,1
23966,2387,2036,1
23967,7905,4179,1
23968,13014,3217,1
23969,8113,4499,1
23970,8551,2533,1
23971,2622,2568,1
23972,11239,4848,1
23973,14318,1823,1
23974,8555,1277,1
23975,13958,4026,1
23976,4263,4284,1
23977,1123,1663,1
23978,1515,1800,1
23979,8191,527,1
23980,2555,1370,1
23981,8177,2405,1
23982,6320,4112,1
23983,6669,816,1
23984,13460,3590,1
23985,14035,4583,1
23986,9106,3807,1
23987,9372,1193,1
23988,2300,952,1
23989,10814,4246,1
23990,7463,4569,1
23991,6792,3749,1
23992,5201,4089,1
23993,5865,2994,1
23994,11899,3525,1
23995,6316,4563,1
23996,4585,4716,1
23997,5013,1040,1
23998,6598,4010,1
23999,3823,4413,1
24000,7764,959,1
24001,12990,4478,1
24002,8961,1172,1
24003,13575,4814,1
24004,1013,4569,1
24005,3248,2875,1
24006,6320,3493,1
24007,10866,3265,1
24008,10504,19,1
24009,6267,4705,1
24010,10632,926,1
24011,14160,3238,1
24012,12317,345,1
24013,14615,3485,1
24014,13250,1222,1
24015,5970,702,1
24016,10691,4624,1
24017,13480,3027,1
24018,1390,4318,1
24019,605,1908,1
24020,10133,71,1
24021,2130,1708,1
24022,10808,669,1
24023,11239,4163,1
24024,9048,2824,1
24025,4693,3937,1
24026,3671,1304,1
24027,2376,3228,1
24028,5570,4325,1
24029,14722,2774,1
24030,7888,334,1
24031,12475,1799,1
24032,14660,2893,1
24033,2851,4082,1
24034,7574,4940,1
24035,7954,798,1
24036,11465,2630,1
24037,11766,307,1
24038,10965,3068,1
24039,3820,135,1
24040,2508,4098,1
24041,10915,3917,1
24042,218,4910,1
24043,5449,3296,1
24044,6389,4548,1
24045,385,2025,1
24046,1172,729,1
24047,8756,4747,1
24048,13660,2890,1
24049,5924,1447,1
24050,9462,3319,1
24051,14640,1473,1
24052,2780,2946,1
24053,1241,1318,1
24054,13402,14,1
24055,1036,4657,1
24056,3777,2270,1
24057,5120,2640,1
24058,9494,4964,1
24059,10263,711,1
24060,834,3514,1
24061,6521,2625,1
24062,5250,568,1
24063,2907,895,1
24064,7975,3514,1
24065,14727,4519,1
24066,7656,1093,1
24067,8453,1865,1
24068,4659,1183,1
24069,11423,672,1
24070,9419,2616,1
24071,14035,4340,1
24072,7106,1297,1
24073,12129,992,1
24074,13848,3551,1
24075,9356,3725,1
24076,7268,2051,1
24077,10366,1850,1
24078,1647,305,1
24079,819,4686,1
24080,8440,3099,1
24081,223,1572,1
24082,6153,394,1
24083,14324,3938,1
24084,2849,993,1
24085,12252,3134,1
24086,10827,2805,1
24087,6477,2612,1
24088,4636,1317,1
24089,7442,241,1
24090,442,754,1
24091,10822,4901,1
24092,5951,2274,1
24093,10811,785,1
24094,14533,4536,1
24095,6801,4509,1
24096,11108,2104,1
24097,1098,3748,1
24098,1030,2145,1
24099,10257,1943,1
24100,6491,4099,1
24101,14299,3930,1
24102,4368,1106,1
24103,13503,2847,1
24104,5187,1615,1
24105,8271,4381,1
24106,3881,873,1
24107,9240,1580,1
24108,817,4189,1
24109,13053,312,1
24110,14449,1199,1
24111,14055,3904,1
24112,3734,1860,1
24113,9530,2626,1
24114,977,1814,1
24115,13321,2781,1
24116,6196,787,1
24117,2242,850,1
24118,11949,898,1
24119,7291,1687,1
24120,2009,538,1
24121,11403,3745,1
24122,10114,3921,1
24123,5014,4766,1
24124,5379,1118,1
24125,3769,525,1
24126,7000,4005,1
24127,6723,3066,1
24128,2674,1060,1
24129,4436,3906,1
24130,3272,4190,1
24131,12783,2583,1
24132,9,2427,1
24133,8267,2424,1
24134,1902,4521,1
24135,11448,4657,1
24136,14285,428,1
24137,5388,3458,1
24138,1679,2030,1
24139,2581,4334,1
24140,13131,2835,1
24141,9840,2794,1
24142,1052,3139,1
24143,12473,712,1
24144,14309,588,1
24145,11292,1032,1
24146,11997,1556,1
24147,9255,3642,1
24148,4630,2616,1
24149,13210,3874,1
24150,4175,4524,1
24151,87,616,1
24152,2577,40,1
24153,9396,1675,1
24154,14774,2491,1
24155,11480,369,1
24156,5181,4278,1
24157,5729,4853,1
24158,1507,2039,1
24159,4483,1646,1
24160,11875,2449,1
24161,3069,2752,1
24162,2518,3724,1
24163,14094,1618,1
24164,9926,3463,1
24165,333,2659,1
24166,1004,806,1
24167,9934,1073,1
24168,1145,2793,1
24169,3040,2800,1
24170,7658,1116,1
24171,4947,3523,1
24172,612,4396,1
24173,743,297,1
24174,7383,2317,1
24175,4519,1447,1
24176,14527,685,1
24177,3164,2791,1
24178,14686,4043,1
24179,7639,4850,1
24180,13301,1426,1
24181,2358,3679,1
24182,13945,740,1
24183,8880,3064,1
24184,12866,2925,1
24185,571,485,1
24186,1694,4117,1
24187,14610,3799,1
24188,4501,1393,1
24189,14133,155,1
24190,9069,4743,1
24191,264,3880,1
24192,2350,1396,1
24193,5790,1159,1
24194,5944,4149,1
24195,2582,431,1
24196,14112,1550,1
24197,11027,2858,1
24198,12610,1001,1
24199,1201,5000,1
24200,14248,422,1
24201,14811,4126,1
24202,12920,3011,1
24203,2170,658,1
24204,13651,1209,1
24205,13208,765,1
24206,12778,4876,1
24207,12395,1109,1
24208,10356,1508,1
24209,8892,1358,1
24210,5746,1988,1
24211,2655,85,1
24212,11179,2599,1
24213,11389,1881,1
24214,3003,1026,1
24215,5181,142,1
24216,8054,4961,1
24217,10330,2975,1
24218,3003,746,1
24219,4478,3303,1
24220,10523,1184,1
24221,13324,3725,1
24222,3625,4197,1
24223,4154,1762,1
24224,2483,4464,1
24225,9949,4087,1
24226,7286,3998,1
24227,14559,2679,1
24228,13993,4512,1
24229,13619,3863,1
24230,13096,1417,1
24231,14153,334,1
24232,3192,107,1
24233,1901,4157,1
24234,13026,1261,1
24235,194,940,1
24236,7993,2362,1
24237,8724,2549,1
24238,14973,3608,1
24239,667,1801,1
24240,130,492,1
24241,4691,4142,1
24242,12314,2847,1
24243,2505,1674,1
24244,9727,4727,1
24245,3080,3287,1
24246,1933,2501,1
24247,12240,4251,1
24248,44,2046,1
24249,11256,594,1
24250,3963,3640,1
24251,2547,98,1
24252,2711,499,1
24253,13374,4643,1
24254,6532,2025,1
24255,3457,417,1
24256,3379,2979,1
24257,9244,1656,1
24258,8257,2034,1
24259,1001,2850,1
24260,7456,3983,1
24261,13039,4455,1
24262,9750,3895,1
24263,14463,3082,1
24264,5755,3871,1
24265,14519,2436,1
24266,10377,1736,1
24267,4075,1400,1
24268,12132,22,1
24269,11692,2154,1
24270,4528,971,1
24271,5113,4788,1
24272,1226,235,1
24273,11954,2207,1
24274,6663,2947,1
24275,9307,82,1
24276,9792,459,1
24277,6053,3098,1
24278,12439,4109,1
24279,13304,1663,1
24280,1331,3170,1
24281,8077,2318,1
24282,1352,2160,1
24283,2073,680,1
24284,6890,1977,1
24285,763,966,1
24286,11991,2394,1
24287,1046,1095,1
24288,10988,2414,1
24289,4577,185,1
24290,8832,4591,1
24291,14668,4103,1
24292,11069,3121,1
24293,6102,4901,1
24294,4324,4803,1
24295,5585,2989,1
24296,5040,1922,1
24297,14999,196,1
24298,14931,452,1
24299,4654,4143,1
24300,10501,1270,1
24301,5966,4932,1
24302,1644,307,1
24303,5044,350,1
24304,7109,3145,1
24305,9511,4000,1
24306,999,1713,1
24307,13031,4437,1
24308,4816,1907,1
24309,8173,3666,1
24310,4466,1956,1
24311,3094,889,1
24312,12613,2413,1
24313,425,2427,1
24314,5448,1969,1
24315,1584,48,1
24316,10770,4922,1
24317,6323,942,1
24318,12427,521,1
24319,5439,1412,1
24320,912,3360,1
24321,10430,2794,1
24322,8194,198,1
24323,432,1895,1
24324,3336,2542,1
24325,768,39,1
24326,13851,2116,1
24327,9337,2423,1
24328,8359,982,1
24329,11967,3117,1
24330,178,2298,1
24331,12082,2257,1
24332,2157,3010,1
24333,556,1002,1
24334,6055,688,1
24335,1140,2478,1
24336,8529,360,1
24337,1811,3234,1
24338,13868,321,1
24339,4572,3434,1
24340,11838,615,1
24341,14497,2982,1
24342,10300,3256,1
24343,6536,4794,1
24344,4826,904,1
24345,13268,672,1
24346,645,1044,1
24347,7920,307,1
24348,7153,3032,1
24349,10038,2971,1
24350,6134,3845,1
24351,5446,2864,1
24352,3701,2731,1
24353,786,3620,1
24354,4553,1454,1
24355,7462,4866,1
24356,4809,4736,1
24357,5493,4645,1
24358,5610,299,1
24359,494,2527,1
24360,14320,4057,1
24361,12981,3367,1
24362,1085,1082,1
24363,2966,2581,1
24364,5379,3329,1
24365,8933,2365,1
24366,8787,1315,1
24367,13785,2853,1
24368,14288,4149,1
24369,11655,2677,1
24370,11773,450,1
24371,13802,3098,1
24372,13291,734,1
24373,8432,1911,1
24374,3111,2961,1
24375,711,4025,1
24376,3984,3467,1
24377,13255,1061,1
24378,1966,4296,1
24379,9369,3009,1
24380,4926,3441,1
24381,13925,4588,1
24382,10842,1007,1
24383,13010,1546,1
24384,541,740,1
24385,1789,4295,1
24386,14796,4712,1
24387,1780,1767,1
24388,4392,461,1
24389,13549,4704,1
24390,13416,4207,1
24391,2432,2582,1
24392,11772,1539,1
24393,931,2833,1
24394,1076,1027,1
24395,10724,3444,1
24396,10478,1884,1
24397,4257,2404,1
24398,5759,1828,1
24399,9483,4659,1
24400,4665,427,1
24401,14249,616,1
24402,7938,3005,1
24403,1769,1805,1
24404,14829,3928,1
24405,14625,4501,1
24406,10986,481,1
24407,3116,1767,1
24408,1936,2813,1
24409,13264,612,1
24410,12499,2759,1
24411,7292,521,1
24412,11385,2093,1
24413,14598,2361,1
24414,4126,791,1
24415,4674,2491,1
24416,1319,2862,1
24417,9087,4579,1
24418,8299,540,1
24419,2572,935,1
24420,2222,3229,1
24421,3664,3240,1
24422,13471,4441,1
24423,1255,2035,1
24424,1417,4566,1
24425,4040,3339,1
24426,2623,4054,1
24427,7251,1013,1
24428,10688,1730,1
24429,13216,1176,1
24430,1771,1235,1
24431,11427,3791,1
24432,4412,2976,1
24433,10419,2828,1
24434,219,4505,1
24435,2330,274,1
24436,14486,319,1
24437,14246,2039,1
24438,9589,4477,1
24439,14078,4940,1
24440,3435,3423,1
24441,577,2659,1
24442,4036,1790,1
24443,2839,604,1
24444,874,1502,1
24445,6627,4996,1
24446,11090,1036,1
24447,6256,2618,1
24448,9835,3758,1
24449,17,3367,1
24450,9350,1577,1
24451,9269,1746,1
24452,6033,641,1
24453,2519,4765,1
24454,7470,4425,1
24455,3667,1687,1
24456,10641,2935,1
24457,6253,2647,1
24458,11990,1747,1
24459,13747,4393,1
24460,1384,4236,1
24461,10371,4976,1
24462,5935,47,1
24463,10567,441,1
24464,1249,2781,1
24465,188,456,1
24466,10745,871,1
24467,2523,1658,1
24468,13548,1561,1
24469,2398,2894,1
24470,7080,2768,1
24471,9548,2128,1
24472,12767,4449,1
24473,14600,2026,1
24474,6329,3032,1
24475,10940,2305,1
24476,9873,1585,1
24477,5035,2754,1
24478,11070,1703,1
24479,13835,544,1
24480,49,1471,1
24481,12769,204,1
24482,78,768,1
24483,12383,2799,1
24484,5739,4337,1
24485,7745,4694,1
24486,277,286,1
24487,12517,1194,1
24488,2890,3945,1
24489,12304,3658,1
24490,5706,4457,1
24491,4621,1504,1
24492,1447,1386,1
24493,12872,214,1
24494,8835,3329,1
24495,3825,2539,1
24496,13384,2729,1
24497,10108,2861,1
24498,8482,1991,1
24499,10621,2820,1
24500,6721,4966,1
24501,9818,3393,1
24502,13187,1240,1
24503,13048,2546,1
24504,894,826,1
24505,11863,571,1
24506,371,4027,1
24507,2898,1953,1
24508,10702,3721,1
24509,7366,4686,1
24510,786,4256,1
24511,10660,3245,1
24512,6761,4935,1
24513,5401,4057,1
24514,8753,1448,1
24515,12010,2366,1
24516,3507,1804,1
24517,1709,3859,1
24518,11212,705,1
24519,10547,3427,1
24520,13382,4426,1
24521,2226,3727,1
24522,6721,2801,1
24523,13375,1817,1
24524,1475,1571,1
24525,1632,1152,1
24526,4783,4120,1
24527,13336,2803,1
24528,8889,3765,1
24529,7723,2731,1
24530,11519,2736,1
24531,10089,841,1
24532,8884,3407,1
24533,2520,433,1
24534,11358,982,1
24535,14873,1202,1
24536,12959,4355,1
24537,4621,4171,1
24538,7304,1872,1
24539,13553,3580,1
24540,6953,4348,1
24541,6124,4870,1
24542,7462,606,1
24543,7793,2560,1
24544,36,1879,1
24545,10880,711,1
24546,7249,4698,1
24547,3598,2993,1
24548,8808,859,1
24549,4045,2454,1
24550,9900,2674,1
24551,1415,155,1
24552,12604,867,1
24553,3116,2852,1
24554,13117,883,1
24555,7395,3246,1
24556,8453,72,1
24557,6516,2902,1
24558,13099,1549,1
24559,2020,4009,1
24560,2341,3177,1
24561,722,345,1
24562,12809,299,1
24563,11750,3417,1
24564,9781,316,1
24565,3025,4998,1
24566,14658,4025,1
24567,12624,1449,1
24568,1306,1636,1
24569,6322,2397,1
24570,12586,198,1
24571,1113,3497,1
24572,9555,3139,1
24573,3605,4579,1
24574,563,673,1
24575,10011,4626,1
24576,6760,4926,1
24577,6157,3366,1
24578,7108,3958,1
24579,12868,3766,1
24580,9380,3278,1
24581,7792,2717,1
24582,1675,3576,1
24583,11616,3226,1
24584,12900,571,1
24585,588,2106,1
24586,8789,22,1
24587,7415,2108,1
24588,1198,2617,1
24589,7035,49,1
24590,304,3375,1
24591,6821,2870,1
24592,7370,2164,1
24593,10519,512,1
24594,13455,4735,1
24595,6868,3411,1
24596,8548,3301,1
24597,12774,3479,1
24598,13389,4594,1
24599,13179,3447,1
24600,7111,4268,1
24601,278,4079,1
24602,12536,2350,1
24603,9378,2137,1
24604,10787,3837,1
24605,10217,884,1
24606,6735,1803,1
24607,1923,91,1
24608,7839,909,1
24609,1210,2797,1
24610,11532,2851,1
24611,9754,3093,1
24612,3503,3804,1
24613,510,4704,1
24614,2963,2012,1
24615,12382,3423,1
24616,1502,4139,1
24617,484,544,1
24618,7216,4746,1
24619,4669,1845,1
24620,9957,2685,1
24621,1661,3353,1
24622,1461,4448,1
24623,8395,4826,1
24624,12426,2303,1
24625,13644,4064,1
24626,153,3126,1
24627,603,2152,1
24628,11985,3137,1
24629,7878,4373,1
24630,4169,4377,1
24631,7755,3004,1
24632,5222,372,1
24633,11826,4746,1
24634,450,1543,1
24635,748,1396,1
24636,4464,603,1
24637,13433,2402,1
24638,3372,442,1
24639,5280,1186,1
24640,2928,3260,1
24641,1823,4245,1
24642,9624,4330,1
24643,8266,4152,1
24644,11023,198,1
24645,12656,4856,1
24646,7563,2645,1
24647,10729,1178,1
24648,8123,1027,1
24649,9851,3031,1
24650,13440,2401,1
24651,6236,4809,1
24652,9217,3652,1
24653,12106,69,1
24654,10953,253,1
24655,14414,1101,1
24656,4612,1697,1
24657,4439,1616,1
24658,9895,3293,1
24659,9211,4328,1
24660,8204,2448,1
24661,14712,3183,1
24662,725,3301,1
24663,4761,3215,1
24664,1264,259,1
24665,12060,4021,1
24666,7144,3163,1
24667,2032,465,1
24668,1780,269,1
24669,11580,133,1
24670,4969,142,1
24671,10034,2415,1
24672,13507,34,1
24673,5450,341,1
24674,12904,323,1
24675,1435,2188,1
24676,6109,828,1
24677,7404,1829,1
24678,14794,76,1
24679,9121,493,1
24680,6033,4386,1
24681,1417,1807,1
24682,9245,961,1
24683,4420,3208,1
24684,13188,4272,1
24685,1754,4366,1
24686,246,1257,1
24687,6895,2614,1
24688,13216,3803,1
24689,5978,1481,1
24690,1529,3439,1
24691,7212,402,1
24692,6726,2876,1
24693,10198,534,1
24694,10200,1223,1
24695,6268,3777,1
24696,7763,4370,1
24697,62,3937,1
24698,4834,2559,1
24699,13868,2297,1
24700,11422,2266,1
24701,6785,4212,1
24702,10678,2361,1
24703,769,804,1
24704,3088,3536,1
24705,13940,766,1
24706,12325,4053,1
24707,12460,444,1
24708,3618,597,1
24709,7203,1351,1
24710,13962,3753,1
24711,2806,934,1
24712,7018,3449,1
24713,2750,2487,1
24714,1957,2762,1
24715,14869,4609,1
24716,5837,3175,1
24717,7709,3116,1
24718,4539,2330,1
24719,9620,214,1
24720,6318,4869,1
24721,7292,2010,1
24722,9047,386,1
24723,12639,4279,1
24724,8949,3283,1
24725,1103,2954,1
24726,2668,4990,1
24727,5395,4449,1
24728,9969,233,1
24729,1030,3158,1
24730,13152,2006,1
24731,1066,443,1
24732,1422,4059,1
24733,14778,1984,1
24734,10731,337,1
24735,10933,2999,1
24736,5759,1518,1
24737,9462,4168,1
24738,2957,1513,1
24739,13783,2926,1
24740,6501,1842,1
24741,1238,2117,1
24742,7027,555,1
24743,2656,678,1
24744,1980,1951,1
24745,1610,4216,1
24746,8217,902,1
24747,12775,1469,1
24748,14141,642,1
24749,10516,4894,1
24750,12760,4857,1
24751,13239,3524,1
24752,1550,527,1
24753,14349,4036,1
24754,12266,1447,1
24755,10210,3358,1
24756,10483,101,1
24757,8315,1459,1
24758,1961,195,1
24759,2312,1192,1
24760,11504,3167,1
24761,13166,763,1
24762,7963,2078,1
24763,201,4921,1
24764,4213,3839,1
24765,9654,1985,1
24766,5816,1310,1
24767,13390,1401,1
24768,4568,4571,1
24769,13102,3827,1
24770,10537,606,1
24771,13700,3507,1
24772,3053,602,1
24773,692,2880,1
24774,2595,3699,1
24775,8512,2628,1
24776,11777,1933,1
24777,10582,1138,1
24778,5546,4379,1
24779,14579,3459,1
24780,7242,2224,1
24781,13973,4893,1
24782,6582,2989,1
24783,2622,4481,1
24784,8584,1408,1
24785,869,4631,1
24786,5584,2325,1
24787,1111,1264,1
24788,3031,4660,1
24789,14859,1864,1
24790,2413,2766,1
24791,13442,1862,1
24792,1066,69,1
24793,2629,1353,1
24794,7441,840,1
24795,8129,4112,1
24796,13001,1431,1
24797,11317,4782,1
24798,12085,3985,1
24799,11884,4849,1
24800,5003,2264,1
24801,10326,454,1
24802,3386,3094,1
24803,10369,4578,1
24804,2908,4342,1
24805,5333,167,1
24806,5955,3497,1
24807,4660,2393,1
24808,1536,3043,1
24809,3840,1668,1
24810,9286,1729,1
24811,2879,172,1
24812,4637,1394,1
24813,1682,2096,1
24814,13995,4335,1
24815,1083,172,1
24816,6309,3320,1
24817,7476,1370,1
24818,10899,2973,1
24819,10693,1077,1
24820,11657,349,1
24821,2397,1137,1
24822,5169,2951,1
24823,2938,3762,1
24824,12198,3699,1
24825,3059,247,1
24826,5420,2587,1
24827,13706,3403,1
24828,539,2275,1
24829,1663,2432,1
24830,595,1218,1
24831,3416,4816,1
24832,11681,596,1
24833,10989,2793,1
24834,12663,966,1
24835,9439,4324,1
24836,7993,3286,1
24837,10065,843,1
24838,7060,3620,1
24839,5006,3116,1
24840,4537,3160,1
24841,3482,4495,1
24842,5999,4345,1
24843,13077,272,1
24844,4455,2287,1
24845,11386,2368,1
24846,7857,3039,1
24847,4557,4551,1
24848,10787,2520,1
24849,10283,1030,1
24850,8186,4614,1
24851,6428,4884,1
24852,10385,1243,1
24853,7427,2647,1
24854,6750,4269,1
24855,4118,2517,1
24856,868,3824,1
24857,9248,3526,1
24858,6995,4264,1
24859,7180,2015,1
24860,9084,1098,1
24861,4789,606,1
24862,14544,3896,1
24863,6528,4269,1
24864,3521,1312,1
24865,12027,485,1
24866,4760,2921,1
24867,2047,441,1
24868,2108,1721,1
24869,6984,3003,1
24870,12380,445,1
24871,4965,3391,1
24872,2132,4525,1
24873,7299,2378,1
24874,3580,1115,1
24875,12404,1966,1
24876,4815,4177,1
24877,6989,4749,1
24878,14526,2828,1
24879,9941,4575,1
24880,7780,3528,1
24881,12272,267,1
24882,7533,4721,1
24883,13788,2894,1
24884,11695,268,1
24885,6899,282,1
24886,10827,2840,1
24887,1007,910,1
24888,5309,2796,1
24889,2541,2350,1
24890,10046,2790,1
24891,8735,4415,1
24892,5043,1373,1
24893,8109,3113,1
24894,542,324,1
24895,7806,4745,1
24896,10498,4292,1
24897,7000,2434,1
24898,14605,3093,1
24899,13855,992,1
24900,4654,4808,1
24901,14698,1713,1
24902,2549,195,1
24903,3865,4855,1
24904,7562,242,1
24905,3283,3622,1
24906,8237,1142,1
24907,7036,2095,1
24908,3932,1445,1
24909,13779,3127,1
24910,2348,4087,1
24911,11913,2679,1
24912,7655,2576,1
24913,1005,3840,1
24914,12900,1678,1
24915,14261,3458,1
24916,6652,4113,1
24917,1239,522,1
24918,4967,2345,1
24919,12006,118,1
24920,7175,2169,1
24921,6328,2118,1
24922,12261,191,1
24923,14708,4377,1
24924,2648,4868,1
24925,745,1793,1
24926,12668,2054,1
24927,6041,4332,1
24928,6590,3279,1
24929,10196,16,1
24930,11358,3818,1
24931,4881,1306,1
24932,7437,4002,1
24933,6263,778,1
24934,7262,3351,1
24935,13666,991,1
24936,4457,1822,1
24937,9634,1347,1
24938,5618,3451,1
24939,9709,4370,1
24940,14248,830,1
24941,4564,1653,1
24942,10762,3319,1
24943,4986,1621,1
24944,10548,1839,1
24945,4529,2118,1
24946,11383,357,1
24947,6167,3066,1
24948,2166,1465,1
24949,14494,2438,1
24950,996,584,1
24951,10954,373,1
24952,14972,3333,1
24953,3275,375,1
24954,14888,2744,1
24955,7954,4158,1
24956,7187,222,1
24957,1055,1381,1
24958,4210,909,1
24959,4609,622,1
24960,14572,3746,1
24961,7055,4158,1
24962,4891,2137,1
24963,3060,2598,1
24964,10227,152,1
24965,14384,849,1
24966,12983,1729,1
24967,888,189,1
24968,315,218,1
24969,4736,840,1
24970,11371,4770,1
24971,4599,2992,1
24972,11522,3218,1
24973,14424,535,1
24974,7904,2453,1
24975,13505,2426,1
24976,395,2414,1
24977,7260,2476,1
24978,4742,4829,1
24979,4499,2779,1
24980,4711,1501,1
24981,4584,3887,1
24982,13153,3965,1
24983,9922,3482,1
24984,8514,2185,1
24985,6692,89,1
24986,639,2404,1
24987,5888,390,1
24988,9148,4732,1
24989,8201,822,1
24990,312,3938,1
24991,5702,2814,1
24992,9564,4909,1
24993,11450,373,1
24994,4124,4786,1
24995,896,3397,1
24996,10326,3986,1
24997,9411,3828,1
24998,11024,4304,1
24999,8100,3666,1
25000,3990,1949,1
25001,2637,4710,1
25002,8153,3226,1
25003,8114,417,1
25004,12675,4473,1
25005,10967,3686,1
25006,3302,2425,1
25007,2276,117,1
25008,14212,372,1
25009,7310,1331,1
25010,10489,1710,1
25011,2207,1408,1
25012,9941,3948,1
25013,8517,2388,1
25014,13926,887,1
25015,752,4910,1
25016,14587,1716,1
25017,533,2083,1
25018,13859,3713,1
25019,9440,3184,1
25020,11979,4342,1
25021,4614,2252,1
25022,2478,909,1
25023,9936,2844,1
25024,5119,2247,1
25025,6580,3476,1
25026,866,3821,1
25027,6261,4047,1
25028,13064,3736,1
25029,5426,1444,1
25030,13425,1117,1
25031,372,2525,1
25032,11940,200,1
25033,5257,4892,1
25034,14898,252,1
25035,13302,1037,1
25036,4409,3653,1
25037,1314,1338,1
25038,14188,2954,1
25039,285,775,1
25040,3768,3322,1
25041,12303,4251,1
25042,12945,4290,1
25043,9573,527,1
25044,12698,344,1
25045,10814,4086,1
25046,7148,3999,1
25047,75,2177,1
25048,6750,1615,1
25049,5293,1086,1
25050,6602,4344,1
25051,7505,2092,1
25052,10352,363,1
25053,7622,4542,1
25054,10340,4197,1
25055,7408,1073,1
25056,2643,3513,1
25057,5428,4572,1
25058,4027,2081,1
25059,5051,4955,1
25060,10080,153,1
25061,7764,136,1
25062,1506,1736,1
25063,11298,3975,1
25064,2132,4123,1
25065,1989,4500,1
25066,5120,3400,1
25067,13412,3883,1
25068,11525,1060,1
25069,10528,3571,1
25070,3131,2009,1
25071,13963,856,1
25072,869,4232,1
25073,1231,4683,1
25074,3853,2158,1
25075,5964,4065,1
25076,12509,1326,1
25077,5953,1861,1
25078,8889,3108,1
25079,9028,1058,1
25080,243,4033,1
25081,6180,393,1
25082,3334,2896,1
